Latitude,Longitude,Altitude,Vertical Speed,MTE_Value,RA
  34.642081, -98.683319, 7450,  -64,  34.642081, RA: Climb; TIDh: ae0048
  34.640451, -98.683205, 7450,    0,  34.640451, RA: Climb; TIDh: ae0048
  34.638822, -98.683147, 7450, -128,  34.638822, RA: Climb; TIDh: ae0048
  34.638107, -98.683123, 7450, -128,  34.638107, RA: Climb; TIDh: ae0048
  34.637193, -98.683090, 7450, -128,  34.637193, RA: Climb; TIDh: ae0048
  34.635424, -98.683033, 7450, -128,  34.635424, RA: Climb; TIDh: ae0048
  34.633850, -98.683011, 7450, -192,  34.633850, RA: Climb; TIDh: ae0048
  34.632956, -98.682976, 7450, -128,  34.632956, RA: Climb; TIDh: ae0048
  34.631187, -98.682919, 7425, -192,  34.631187, RA: Climb; TIDh: ae0048
  34.628998, -98.682899, 7425, -192,  34.628998, RA: Climb; TIDh: ae0048
  34.626625, -98.682861, 7425, -256,  34.626625, RA: Climb; TIDh: ae0048
  34.625107, -98.682843, 7425, -128,  34.625107, RA: Climb; TIDh: ae0048
  34.623553, -98.682861, 7425, -128,  34.623553, RA: Climb; TIDh: ae0048
  34.622040, -98.682843, 7425, -320,  34.622040, RA: Climb; TIDh: ae0048
  34.620341, -98.682804, 7425, -128,  34.620341, RA: Climb; TIDh: ae0048
  34.620341, -98.682804, 7425,    0,  34.620341, RA: Climb; TIDh: ae0048
  34.618607, -98.682787, 7425,  -64,  34.618607, RA: Climb; TIDh: ae0048
  34.617004, -98.682787, 7425, -128,  34.617004, Clear of Conflict; TIDh: ae0048
  34.608765, -98.682787, 7425, -192,  34.608765, Clear of Conflict; TIDh: ae0048
  34.600090, -98.682919, 7425,  192,  34.600090, Clear of Conflict; TIDh: ae0048
  34.591059, -98.683090, 7425,    0,  34.591059, Clear of Conflict; TIDh: ae0048
  27.904063, -82.689959,    0,     ,  27.904063, RA: Descend; TIDh: a471df
           ,           ,     ,     ,           , Clear of Conflict
           ,           ,     ,     ,           , RA: Maintain vertical Speed
  47.442009,-122.304577,  425,     ,  47.442009, RA: Descend; TIDh: a61797
  47.442009,-122.304577,  425,     ,  47.442009, RA: Descend; TIDh: a61797
  47.442009,-122.304577,  425,     ,  47.442009, RA: Descend; TIDh: a61797
  47.442009,-122.304577,  425,     ,  47.442009, RA: Descend; TIDh: a61797
  47.442009,-122.304577,  425,     ,  47.442009, RA: Descend; TIDh: a61797
  47.442002,-122.304576,  425,     ,  47.442002, RA: Descend; TIDh: a61797
  47.442002,-122.304576,  425,     ,  47.442002, RA: Descend; TIDh: a61797
  33.730785,-117.023046, 1550,  128,  33.730785, Clear of Conflict
  47.442002,-122.304576,  425,     ,  47.442002, Clear of Conflict; TIDh: a61797
  33.730785,-117.023032, 1550,  128,  33.730785, Clear of Conflict
  47.442009,-122.304560,  425,     ,  47.442009, Clear of Conflict; TIDh: a61797
  33.730786,-117.023034, 1550,  128,  33.730786, Clear of Conflict
  47.442002,-122.304576,  425,     ,  47.442002, Clear of Conflict; TIDh: a61797
  33.730774,-117.023034, 1575,  128,  33.730774, Clear of Conflict
  47.442002,-122.304558,  425,     ,  47.442002, Clear of Conflict; TIDh: a61797
  40.944305, -74.362793, 3025, -128,  40.944305, RA: Descend
  40.944305, -74.362793, 3025, -128,  40.944305, RA: Descend
  40.943344, -74.362305, 3025, -128,  40.943344, RA: Descend
  40.942833, -74.362023, 3025, -192,  40.942833, RA: Descend
  40.941622, -74.361461, 3025, -192,  40.941622, RA: Descend
  40.941147, -74.361206, 3025,  -64,  40.941147, RA: Descend
  40.940040, -74.360650, 3025,  -64,  40.940040, RA: Descend
  40.939435, -74.360400, 3025,  192,  40.939435, RA: Descend
  40.938457, -74.359901, 3025,  256,  40.938457, RA: Descend
  40.938038, -74.359713, 3025,    0,  40.938038, RA: Descend
  40.936455, -74.358902, 3025,  128,  40.936455, RA: Descend
  40.935431, -74.358403, 3025,   64,  40.935431, RA: Descend
  40.934407, -74.357903, 3025,  192,  40.934407, RA: Descend
  40.934034, -74.357654, 3025,  192,  40.934034, RA: Descend
  40.933010, -74.357154, 3025,    0,  40.933010, RA: Descend
  40.931986, -74.356655, 3025,    0,  40.931986, RA: Descend
  40.930847, -74.356079, 3025,  128,  40.930847, RA: Descend
  40.930252, -74.355774, 3025,  128,  40.930252, RA: Descend
  40.929705, -74.355531, 3025,  192,  40.929705, RA: Descend
  40.928681, -74.354969, 3050,  128,  40.928681, RA: Descend
  40.928681, -74.354969, 3050,  128,  40.928681, RA: Descend
  40.928076, -74.354657, 3050,  128,  40.928076, RA: Descend
  40.927139, -74.354187, 3050,   64,  40.927139, RA: Descend
  40.926214, -74.353783, 3050,   64,  40.926214, RA: Descend
  40.925674, -74.353516, 3050,  192,  40.925674, Clear of Conflict
  40.920364, -74.351257, 3050,    0,  40.920364, Clear of Conflict
  40.914436, -74.350225, 3025,  192,  40.914436, Clear of Conflict
  40.909176, -74.350600, 3025, -192,  40.909176, Clear of Conflict
  40.903748, -74.351868, 3025,    0,  40.903748, Clear of Conflict
           ,           ,     ,     ,           , RA: Monitor vertical Speed
           ,           ,     ,     ,           , Clear of Conflict
  32.522743, -94.758257, 3950,  -64,  32.522743, RA: Monitor vertical Speed
  32.519348, -94.753455, 3925, -320,  32.519348, RA: Monitor vertical Speed
  32.515640, -94.748236, 3875, -832,  32.515640, RA: Monitor vertical Speed
  32.191850, -86.361900,33425, 2240,  32.191850, RA: Level Off; TIDh: a6bf4e
  32.512409, -94.743740, 3775,-1152,  32.512409, RA: Monitor vertical Speed
  32.190733, -86.363469,33450, 2240,  32.190733, RA: Level Off; TIDh: a6bf4e
  32.190170, -86.364240,33475, 2240,  32.190170, RA: Level Off; TIDh: a6bf4e
  32.188934, -86.365942,33500, 2112,  32.188934, RA: Level Off; TIDh: a6bf4e
  32.188248, -86.366876,33525, 2048,  32.188248, RA: Level Off; TIDh: a6bf4e
  32.187009, -86.368626,33575, 1984,  32.187009, RA: Level Off; TIDh: a6bf4e
  32.186005, -86.370007,33600, 1920,  32.186005, RA: Level Off; TIDh: a6bf4e
  32.186005, -86.370007,33600, 1920,  32.186005, RA: Level Off; TIDh: a6bf4e
  32.184998, -86.371436,33625, 1728,  32.184998, RA: Level Off; TIDh: a6bf4e
  32.508591, -94.738623, 3675, -832,  32.508591, RA: Monitor vertical Speed
  32.184540, -86.372040,33650, 1664,  32.184540, RA: Level Off; TIDh: a6bf4e
  32.184128, -86.372699,33650, 1536,  32.184128, RA: Level Off; TIDh: a6bf4e
  32.184128, -86.372699,33650, 1536,  32.184128, RA: Level Off; TIDh: a6bf4e
  32.182983, -86.374237,33675, 1472,  32.182983, RA: Level Off; TIDh: a6bf4e
  32.182307, -86.375184,33675, 1216,  32.182307, RA: Level Off; TIDh: a6bf4e
  32.181190, -86.376754,33700,  960,  32.181190, RA: Level Off; TIDh: a6bf4e
  32.180649, -86.377533,33700,  896,  32.180649, RA: Level Off; TIDh: a6bf4e
  32.179550, -86.379071,33725,  640,  32.179550, RA: Level Off; TIDh: a6bf4e
  32.505020, -94.733899, 3650, -384,  32.505020, Clear of Conflict
  32.178862, -86.380005,33725,  640,  32.178862, RA: Level Off; TIDh: a6bf4e
  32.177745, -86.381574,33725,  320,  32.177745, RA: Level Off; TIDh: a6bf4e
  32.176627, -86.383144,33725,   64,  32.176627, RA: Level Off; TIDh: a6bf4e
  32.175522, -86.384729,33725,    0,  32.175522, RA: Level Off; TIDh: a6bf4e
  32.175064, -86.385388,33725, -192,  32.175064, RA: Level Off; TIDh: a6bf4e
  32.174606, -86.385992,33725, -192,  32.174606, RA: Level Off; TIDh: a6bf4e
  32.174067, -86.386787,33700, -256,  32.174067, RA: Level Off; TIDh: a6bf4e
  32.501329, -94.729222, 3650,  128,  32.501329, Clear of Conflict
  32.173508, -86.387531,33700, -256,  32.173508, RA: Level Off; TIDh: a6bf4e
  32.171951, -86.389728,33700, -192,  32.171951, RA: Level Off; TIDh: a6bf4e
  32.171274, -86.390711,33700, -128,  32.171274, RA: Level Off; TIDh: a6bf4e
  32.170203, -86.392280,33700,  -64,  32.170203, RA: Level Off; TIDh: a6bf4e
  32.169617, -86.393024,33700,  -64,  32.169617, RA: Level Off; TIDh: a6bf4e
  32.168427, -86.394781,33700,    0,  32.168427, RA: Level Off; TIDh: a6bf4e
  32.497925, -94.724835, 3625, -512,  32.497925, Clear of Conflict
  32.167410, -86.396148,33700,   64,  32.167410, RA: Level Off; TIDh: a6bf4e
  32.166758, -86.397101,33700,   64,  32.166758, RA: Level Off; TIDh: a6bf4e
  32.165771, -86.398517,33700,  128,  32.165771, RA: Level Off; TIDh: a6bf4e
  32.164664, -86.400072,33725,  128,  32.164664, RA: Level Off; TIDh: a6bf4e
  32.164124, -86.400824,33725,  128,  32.164124, RA: Level Off; TIDh: a6bf4e
  32.163546, -86.401641,33725,  128,  32.163546, RA: Level Off; TIDh: a6bf4e
  32.162429, -86.403155,33725,  192,  32.162429, RA: Level Off; TIDh: a6bf4e
  32.494393, -94.720085, 3550, -960,  32.494393, Clear of Conflict
  32.161358, -86.404724,33725,  192,  32.161358, RA: Level Off; TIDh: a6bf4e
  32.160233, -86.406262,33725,  192,  32.160233, Clear of Conflict; TIDh: a6bf4e
  32.154515, -86.414309,33775,  320,  32.154515, Clear of Conflict; TIDh: a6bf4e
  32.149255, -86.421708,33825,  640,  32.149255, Clear of Conflict; TIDh: a6bf4e
  32.143341, -86.429993,33875,  576,  32.143341, Clear of Conflict; TIDh: a6bf4e
  32.137291, -86.438468,33925,  512,  32.137291, Clear of Conflict; TIDh: a6bf4e
  40.898794, -74.433309, 3575,    0,  40.898794, RA: Monitor vertical Speed; TIDh: a9db6c
  40.899027, -74.432560, 3575,    0,  40.899027, RA: Monitor vertical Speed; TIDh: a9db6c
  40.899353, -74.431580, 3575,    0,  40.899353, RA: Monitor vertical Speed; TIDh: a9db6c
  40.900223, -74.428955, 3575,    0,  40.900223, RA: Monitor vertical Speed; TIDh: a9db6c
  40.900517, -74.428003, 3575,    0,  40.900517, RA: Monitor vertical Speed; TIDh: a9db6c
  40.901047, -74.426453, 3575,    0,  40.901047, RA: Monitor vertical Speed; TIDh: a9db6c
  40.901355, -74.425507, 3575,    0,  40.901355, RA: Monitor vertical Speed; TIDh: a9db6c
  40.901913, -74.423946, 3575,    0,  40.901913, RA: Monitor vertical Speed; TIDh: a9db6c
  40.902328, -74.422729, 3575,    0,  40.902328, RA: Monitor vertical Speed; TIDh: a9db6c
  40.902832, -74.421143, 3575,    0,  40.902832, RA: Monitor vertical Speed; TIDh: a9db6c
  40.903170, -74.420201, 3575,    0,  40.903170, RA: Monitor vertical Speed; TIDh: a9db6c
  40.903729, -74.418515, 3575,    0,  40.903729, RA: Monitor vertical Speed; TIDh: a9db6c
  40.903729, -74.418515, 3575,    0,  40.903729, RA: Monitor vertical Speed; TIDh: a9db6c
  40.904068, -74.417542, 3575,    0,  40.904068, RA: Monitor vertical Speed; TIDh: a9db6c
  40.904572, -74.416016, 3575,    0,  40.904572, RA: Monitor vertical Speed; TIDh: a9db6c
  40.905824, -74.412398, 3575,    0,  40.905824, RA: Monitor vertical Speed; TIDh: a9db6c
  40.905824, -74.412398, 3575,    0,  40.905824, RA: Monitor vertical Speed; TIDh: a9db6c
  40.906150, -74.411462, 3575,   64,  40.906150, RA: Monitor vertical Speed; TIDh: a9db6c
  40.906336, -74.410837, 3575,   64,  40.906336, RA: Monitor vertical Speed; TIDh: a9db6c
  40.907220, -74.408340, 3575,   64,  40.907220, RA: Monitor vertical Speed; TIDh: a9db6c
  40.907779, -74.406717, 3575,   64,  40.907779, RA: Monitor vertical Speed; TIDh: a9db6c
  40.908188, -74.405518, 3575,    0,  40.908188, RA: Monitor vertical Speed; TIDh: a9db6c
  40.908188, -74.405518, 3575,    0,  40.908188, RA: Monitor vertical Speed; TIDh: a9db6c
  40.908463, -74.404724, 3575,    0,  40.908463, RA: Monitor vertical Speed; TIDh: a9db6c
  40.909012, -74.403137, 3575,  -64,  40.909012, RA: Monitor vertical Speed; TIDh: a9db6c
  40.909561, -74.401550, 3575,    0,  40.909561, RA: Monitor vertical Speed; TIDh: a9db6c
  40.909781, -74.400912, 3575,    0,  40.909781, RA: Monitor vertical Speed; TIDh: a9db6c
  40.909781, -74.400912, 3575,    0,  40.909781, RA: Monitor vertical Speed; TIDh: a9db6c
  40.910339, -74.399352, 3575,  -64,  40.910339, RA: Monitor vertical Speed; TIDh: a9db6c
  40.910339, -74.399352, 3575,  -64,  40.910339, RA: Monitor vertical Speed; TIDh: a9db6c
  40.910712, -74.398228, 3575,  -64,  40.910712, RA: Monitor vertical Speed; TIDh: a9db6c
  40.911270, -74.396667, 3575,  -64,  40.911270, Clear of Conflict; TIDh: a9db6c
  40.914276, -74.388123, 3575,    0,  40.914276, Clear of Conflict; TIDh: a9db6c
  40.917462, -74.379127, 3575,    0,  40.917462, Clear of Conflict; TIDh: a9db6c
  40.920639, -74.370239, 3575,    0,  40.920639, Clear of Conflict; TIDh: a9db6c
           ,           , 1275,     ,           , RA: Climb; Crossing Climb; TIDh: ace9ae
  29.156039, -99.163998,11900,-1152,  29.156039, RA: Climb; TIDh: ae003b
  29.157110, -99.162382,11875,-1152,  29.157110, RA: Climb; TIDh: ae003b
  29.157110, -99.162382,11875, -960,  29.157110, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , RA: Climb; Crossing Climb; TIDh: ace9ae
  29.158310, -99.160749,11875, -896,  29.158310, RA: Climb; TIDh: ae003b
  29.158972, -99.159797,11850,-1024,  29.158972, RA: Climb; TIDh: ae003b
  29.160275, -99.158128,11850, -704,  29.160275, RA: Climb; TIDh: ae003b
  29.160927, -99.157320,11850, -384,  29.160927, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , RA: Climb; Crossing Climb; TIDh: ace9ae
  29.162338, -99.155626,11825, -832,  29.162338, RA: Climb; TIDh: ae003b
  29.162979, -99.154886,11825, -832,  29.162979, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , RA: Climb; Crossing Climb; TIDh: ace9ae
  29.164605, -99.153119,11800, -832,  29.164605, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , RA: Climb; Crossing Climb; TIDh: ace9ae
  29.165359, -99.152298,11800, -256,  29.165359, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , RA: Climb; Crossing Climb; TIDh: ace9ae
  29.166641, -99.150978,11800, -192,  29.166641, RA: Climb; TIDh: ae003b
  29.168049, -99.149619,11800,    0,  29.168049, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , RA: Climb; Crossing Climb; TIDh: ace9ae
  29.168839, -99.148865,11800, -832,  29.168839, RA: Climb; TIDh: ae003b
  29.170441, -99.147386,11775, -960,  29.170441, RA: Climb; TIDh: ae003b
  29.172565, -99.145418,11750, -960,  29.172565, RA: Climb; TIDh: ae003b
  29.174103, -99.144005,11750, -960,  29.174103, RA: Climb; TIDh: ae003b
  29.174939, -99.143264,11725, -640,  29.174939, RA: Climb; TIDh: ae003b
  29.174939, -99.143264,11725, -640,  29.174939, RA: Climb; TIDh: ae003b
  29.176346, -99.142051,11725,-1344,  29.176346, RA: Climb; TIDh: ae003b
  29.177078, -99.141364,11700, -960,  29.177078, RA: Climb; TIDh: ae003b
  29.177078, -99.141364,11700, -960,  29.177078, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , RA: Climb; Crossing Climb; TIDh: ace9ae
  29.178803, -99.139925,11700, -320,  29.178803, RA: Climb; TIDh: ae003b
  29.180328, -99.138565,11675, -768,  29.180328, RA: Climb; TIDh: ae003b
  29.180991, -99.138040,11675, -832,  29.180991, RA: Climb; TIDh: ae003b
  29.181596, -99.137501,11675, -832,  29.181596, RA: Climb; TIDh: ae003b
  29.182251, -99.136980,11675, -128,  29.182251, RA: Climb; TIDh: ae003b
  29.183716, -99.135713,11675,  -64,  29.183716, RA: Climb; TIDh: ae003b
  29.184529, -99.135078,11675, -448,  29.184529, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , Clear of Conflict; TIDh: ace9ae
  29.185776, -99.134023,11675, -704,  29.185776, RA: Climb; TIDh: ae003b
  29.185776, -99.134023,11675, -704,  29.185776, RA: Climb; TIDh: ae003b
  29.187103, -99.132913,11650, -704,  29.187103, RA: Climb; TIDh: ae003b
  29.187103, -99.132913,11650, -704,  29.187103, RA: Climb; TIDh: ae003b
  29.187927, -99.132278,11650, -896,  29.187927, RA: Climb; TIDh: ae003b
  29.189438, -99.131012,11625, -960,  29.189438, RA: Climb; TIDh: ae003b
  29.190953, -99.129800,11600,-1088,  29.190953, RA: Climb; TIDh: ae003b
  29.191772, -99.129110,11600,-1152,  29.191772, RA: Climb; TIDh: ae003b
  29.193001, -99.128131,11575,-1408,  29.193001, RA: Climb; TIDh: ae003b
  29.194584, -99.126892,11550,-1088,  29.194584, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , Clear of Conflict; TIDh: ace9ae
  29.195389, -99.126258,11550,-1088,  29.195389, RA: Climb; TIDh: ae003b
  29.196075, -99.125677,11525,-1216,  29.196075, RA: Climb; TIDh: ae003b
  29.197610, -99.124469,11525,-1088,  29.197610, RA: Climb; TIDh: ae003b
  29.198914, -99.123499,11500,-1024,  29.198914, RA: Climb; TIDh: ae003b
  29.199752, -99.122799,11500,-1280,  29.199752, RA: Climb; TIDh: ae003b
  29.201294, -99.121610,11475,-1280,  29.201294, RA: Climb; TIDh: ae003b
  29.201294, -99.121610,11475,-1280,  29.201294, RA: Climb; TIDh: ae003b
  29.202576, -99.120659,11450,-1280,  29.202576, RA: Climb; TIDh: ae003b
  29.202576, -99.120659,11450,-1280,  29.202576, RA: Climb; TIDh: ae003b
  29.203125, -99.120184,11450,-1280,  29.203125, RA: Climb; TIDh: ae003b
  29.203802, -99.119729,11425,-1216,  29.203802, RA: Climb; TIDh: ae003b
  29.204360, -99.119245,11425,-1472,  29.204360, RA: Climb; TIDh: ae003b
  29.205688, -99.118230,11400,-1408,  29.205688, RA: Climb; TIDh: ae003b
  29.206921, -99.117306,11375,-1408,  29.206921, RA: Climb; TIDh: ae003b
  29.208038, -99.116444,11350,-1600,  29.208038, RA: Climb; TIDh: ae003b
           ,           , 1275,     ,           , Clear of Conflict; TIDh: ace9ae
  29.208876, -99.115798,11350,-1472,  29.208876, RA: Climb; TIDh: ae003b
  29.210495, -99.114532,11325,-1216,  29.210495, RA: Climb; TIDh: ae003b
  29.211914, -99.113476,11300,-1280,  29.211914, RA: Climb; TIDh: ae003b
  29.212601, -99.112948,11300,-1216,  29.212601, RA: Climb; TIDh: ae003b
  29.212601, -99.112948,11300,-1216,  29.212601, RA: Climb; TIDh: ae003b
  29.214090, -99.111867,11275,-1280,  29.214090, RA: Climb; TIDh: ae003b
  29.214788, -99.111328,11250,-1280,  29.214788, RA: Climb; TIDh: ae003b
  29.216263, -99.110254,11250,-1152,  29.216263, RA: Climb; TIDh: ae003b
  29.216263, -99.110254,11250,-1088,  29.216263, RA: Climb; TIDh: ae003b
  29.217133, -99.109620,11225,-1088,  29.217133, RA: Climb; TIDh: ae003b
  29.217721, -99.109174,11225,-1280,  29.217721, RA: Climb; TIDh: ae003b
  29.219117, -99.108151,11200,-1600,  29.219117, RA: Climb; TIDh: ae003b
  29.220374, -99.107235,11175,-1728,  29.220374, RA: Climb; TIDh: ae003b
  29.221212, -99.106589,11150,-1728,  29.221212, RA: Climb; TIDh: ae003b
  29.223167, -99.105189,11100,-1600,  29.223167, RA: Climb; TIDh: ae003b
  29.223959, -99.104596,11100,-1664,  29.223959, RA: Climb; TIDh: ae003b
  29.225143, -99.103705,11075,-1728,  29.225143, RA: Climb; TIDh: ae003b
  29.225967, -99.103124,11050,-1792,  29.225967, RA: Climb; TIDh: ae003b
  29.227203, -99.102226,11025,-1472,  29.227203, RA: Climb; TIDh: ae003b
  29.227823, -99.101796,11025,-1472,  29.227823, RA: Climb; TIDh: ae003b
  29.228521, -99.101257,11000,-1600,  29.228521, RA: Climb; TIDh: ae003b
  29.229219, -99.100773,11000,-1536,  29.229219, RA: Climb; TIDh: ae003b
  29.230755, -99.099696,10950,-1664,  29.230755, RA: Climb; TIDh: ae003b
  29.232056, -99.098740,10925,-1792,  29.232056, RA: Climb; TIDh: ae003b
  29.232664, -99.098295,10925,-1728,  29.232664, RA: Climb; TIDh: ae003b
  29.234161, -99.097261,10900,-1856,  29.234161, RA: Climb; TIDh: ae003b
  29.235504, -99.096303,10850,-1856,  29.235504, RA: Climb; TIDh: ae003b
  29.236202, -99.095818,10850,-1984,  29.236202, RA: Climb; TIDh: ae003b
  29.237686, -99.094778,10800,-2048,  29.237686, RA: Climb; TIDh: ae003b
  29.239105, -99.093827,10775,-2048,  29.239105, RA: Climb; TIDh: ae003b
  29.239792, -99.093352,10750,-2112,  29.239792, RA: Climb; TIDh: ae003b
